,id,language,date,time_length,gender,medium,text_type,text
66,C2015-WRI-3M-006-003,czech,2015-01-26,3,M,writing,narration,"Velmi rád cestuji, což rozšiřuje moje znalosti a take zlepšuje moje znalosti jazyků. Se znalostí různých jazyků se můžu seznámit s mnoha lidmi. To bude pro mne zkušenost a vzpomínka nepopsatelné hodnoty. když cestuji, dokáži si srovnat v hlavě myšlenky a přemýšlet. Navíc je exotická kultura a příroda pro mne velice přitažlivá, že na takové vzpomínky nikdy nezapomenu. Jakákoliv kultura a lidé jsou nezapomenutelní, protože jsou jediní a nezaměnitelní."
67,C2015-WRI-3M-006-004,czech,2015-01-26,3,M,writing,narration,"Mám před sebou hodně cílů, které bych chtěl dosáhnout. Např. chci, aby si světoví politici uvědomili, že problem se životním prostředí je opravdu vážný. Politici jsou manipulování volbami a proto dávají přednost ekonomice, aby uspokojili lid. Ale pravdou je, že po nich zůstane zničený svět. Dalším problémem je nespravedlivost a to bych chtěl změnit. Kapitalismus je bezesporu vládcem světa, a problem je, že nám chybí socialismus."
68,C2015-WRI-3M-006-005,czech,2015-01-26,3,M,writing,narration,"Lidé závidí bohatým jejich bohatství a mají je rádi jen kvůli jejich bohatství, ale system hodnot zkolaboval. A to bych chtěl změnit. Mám hodně zájmů. Rád cvičím, čtu, dívám se na filmy, studuji cizí jazyky atd. Ze sportu mám rád volejbal a tenis. Sport mně pomáhá překonat každodenní starosti a drží mi zdraví. Ze čtení mám rád anglické časopisy a to je take důvod, proč jsem dělal rychlý pokrok při studiu na střední škole."
69,C2015-WRI-3M-006-006,czech,2015-01-26,3,M,writing,narration,"Čtení je take nejlepší způsob na rozšíření slovní zásoby. Z filmů mám rád komedie a také filmy, které mně nutí přemýšlet. POkud jde o jazyky, na střední škole jsem se učil španělsky a miluji životní styl obyvatel Latinské Ameriky. Na vysoké škole se učím česky. Mám rád tuto zemi, jeji přírodu, lidi, kulturu, tenisovou hráčku Kvitovou a Tomáše, česká jídla, architekturu, legendy atd. Velmi rád bych získal stipendium, abych si zlepšil svoji češtinu a prožil zcela jistě nezapomenutelné zážitky v mé oblíbené zemi - České republice."
70,C2015-WRI-3M-015-001,czech,2015-01-26,3,M,writing,narration,"ČR je země uprostřed Evropy a zahrnuje historická území Čech a Moravy a malou cast Slezska. Je to první z původních členů RVHP, který dosáhl status rozvinuté země podle Světové banky. Má vzdělané obyvatelstvo, nejvzdělanější ve střední a východní Evropě. Je také na třetím místě v Evropě pokud jde o index “mírumilovnosti” a nejdemokratější země v regionu. Je to pluralistická zěmě s mnoha politickými stranami, parlamentární demokracie, člen EU, Nato, OECD, OSCE, a RAdy Evropy."
71,C2015-WRI-3M-015-002,czech,2015-01-26,3,M,writing,narration,"Prezident je volen parlamentem na pět let, a může být zvolen jen dvakrát. Je to formální hlava státu s omezenými pravomocemi. Může vrátit parlamentu návrhy zákonů, jmenuje ústavní soudce a za určité situace může rozpustit parlament. Od roku 2013 bude volen primo. Předseda vlády je v čele vlády a má značné pravomoci. Stanovuje vnitrostátní a zahraniční politiku, vybírá ministry."
72,C2015-WRI-3M-015-003,czech,2015-01-26,3,M,writing,narration,"Česká republika má rozvinutou ekonomiku, s HDP na obyvatele 80% průměru Evropské unie. Je to jeden z nejstabilnějších a nejvíce prosperujících postkomunistických států, Česká republika měla nárůst o více než 6% ročně v období tří let před vypuknutím současné globální ekonomické krize. Růst byl veden vývozem do Evropské unie, zejména do Německa, a zahraničními investicemi, zatímco domácí poptávka oživuje."
73,C2015-WRI-3M-015-004,czech,2015-01-26,3,M,writing,narration,"Česká kuchyně se vyznačuje silným důrazem na masité pokrmy. Vepřové maso je docela běžné, hovězí a kuřecí jsou také oblíbené. Husa, kachna, králík a zvěřina jsou podávány také. Ryby jsou vzácné, se vzácnou výjimkou čerstvých pstruhů a kaprů, která se podávají na Vánoce. České pivo má dlouhou a významnou historii."
74,C2015-WRI-3M-015-005,czech,2015-01-26,3,M,writing,narration,"První pivovar je známý k existovali v roce 1118 a Česká republika má nejvyšší spotřebu piva na jednoho obyvatele na světě. Sport je zdrojem vlastenectví, které obvykle roste několik dní nebo týdnů před závodem. Události považovány za nejdůležitější pro české fanoušky, jsou: Mistrovství světa v ledním hokeji, olympijský hokejový turnaj, UEFA European Football Championship, FIFA World Cup a kvalifikační zápasy na tyto mistrovství."
75,C2015-WRI-3M-015-006,czech,2015-01-26,3,M,writing,narration,"Obecně platí, že jakákoliv mezinárodní utkání českého hokeje nebo fotbalu národní tým upozorňuje, zvláště když hráje proti tradičním rivalům.Česká republika má také velký vliv na tenis s takovými hráči jako, 2010 Wimbledon Championships - finalist v mužské dvouhře Tomáš Berdych, 2011 Wimbledon Championships - šampion v dvouhře žen, Petra Kvitova."
76,C2015-WRI-3M-005-001,czech,2015-01-27,3,M,writing,narration,"Studoval jsem češtinu v univerzitě, protože ted‘ vim Česko v podstatě. Česka republika se skádá zetri částí - Čech, Moravy a častí Slezska. Území Čech obklopují pohoří. Ale Česka republika je vnitrozemský stát. Nejznámější českou řeku je Vltava, protéka totiž hlavním městem českou statu. Hlavní město České rebublika se jmenuje Praha. Praha se nachází v kotlině."
77,C2015-WRI-3M-005-002,czech,2015-01-27,3,M,writing,narration,"Od sedm. století začína osídlení této oblasti Slovany. Opera Libuše je významná česká legenda. Libuše byla zřejme královnou v českých dějinach. Ona byla kněžna českého národa. Její věštba o slávě Prahy a skvěle budoucností země dodávala českým vlastencům odvahy a sebevědomí. Od druhé poloviny devět století zde vzniká hrad u řeky Vltavy byl postaven a trvalo několik set let, něz nabyl dnesní podoby."
78,C2015-WRI-3M-005-003,czech,2015-01-27,3,M,writing,narration,"Byl sídlem českých králu a po vyhlášení Československá republika sídlem prezidentu. Ve čtrnáct století za Karla IV se Praha stala vzynamým mestem v Evropě a sidlem císaře Svaté říše řimské, proto jeho maminka je moravanka. Budoval je Katedrálu svatého Vítu, Karlův most, a Karlovou univerzitu. Česká republika je průmyslový stát. Nejvýznamnější prů yslové podniky najdeme v Praze."
79,C2015-WRI-3M-005-004,czech,2015-01-27,3,M,writing,narration,"Turistika a příjem z ní je důležitý obor ekonomiky, protože se v ČR zachovalo mnoho starých hradů, zámku a zajímavých měst. Ostatní města jako např. Brno,největší moravské město a ,je známé svými mezinárodnímí veletrhy. Ovšem mnohem známější je plzeňský pivovar. Nejpopulárnější české automobily značky Škoda se vyrábějí ve městě Mladá Boleslav."
80,C2015-WRI-3M-005-005,czech,2015-01-27,3,M,writing,narration,"Krásné jsou západočeského lázně - Karlovy Vary, Mariánské lázně a Teplice. Po 1. světové válce vzniklo nezávislé Československo, po 2. světové válce uchopili moc komunisté a v roce 1989 došlo k sametové revoluci a sametovému rozvodu na dva nezávislé státy Česko a Slovensko."
81,C2015-WRI-3M-005-006,czech,2015-01-27,3,M,writing,narration,"I přes tyto velké změny nebyl český národní charakter potlačen obrátil se k nadšení, ale některé z tradičních hodnot nelze popřít, že se stále ještě drží na jejich vášeň pro zemi, politicky konzervativní hospodářské politiky prezidenta Klause, takže českou republiku prožil celkem stabilního vývoje i přes ekonomickou recesi v Evropě v posledních letech."
82,C2015-WRI-3M-005-007,czech,2015-01-27,3,M,writing,narration,"Na ČR je pozoruhodné, že více než 50% obyvatel je nevěřících a procento rozvodů je vyšší než 50%. Jako je baseball důležitý pro Tchaj-wan, tak je lední hokej důležitý pro Českou republiku. ČR vyhrála několikrát mistrovství světa a sport je jakousi neviditelný dostředivá síla vzbuzující vlastenecké povědomí o soudržnosti země."
83,C2015-WRI-3M-009-001,czech,2015-01-27,3,M,writing,narration,"Jmenuju se Jan. Jsem z Taiwanu, narodil jsem se v I-lanu a teď žiju v Tai-pei. V naší rodině jsme tři, moje maminka, má mladší sestra a já. Moje maminka pracuje velmi tvrdě, aby nás se sestrou vychovávala. Má pořád spoustu práce, ale ve svém volném čase s námi mluví nebo s námi jede na výlet, abychom já i moje sestra věděli, že nás má ráda. Svou rodinu mám moc rád."
84,C2015-WRI-3M-009-002,czech,2015-01-27,3,M,writing,narration,"Dřív jsem myslel, že jsem nesmělý. Pak se přišel zásadní zlom v mém životě. Když mi bylo 13, přestěhoval jsem se z I-lanu do Taipei. Měl jsem strach, jak se vypořádám s novým prostředím kolem sebe. Zpočátku bylo všechno přesně tak, jak jsem se bál, neměl jsem žádné kamarády. Ale po pár týdnech mne to přestalo bavit, zamyslel jsem se nad sebou a začal s ostatními mluvit pozitivně."
85,C2015-WRI-3M-009-003,czech,2015-01-27,3,M,writing,narration,"Od té doby jsem velmi společenský a velmi snadno se seznamuju s novými přáteli. Když jsem studoval střední školu, byl jsem dokonce vybrán jako společenský představitel svého klubu. Pro mne to bylo potvrzení, že jsem se skutečně změnil. Abych ukázal, jak se snažím rozvíjet své návyky, uvedu jednu krátkou historku jako příklad."
86,C2015-WRI-3M-009-004,czech,2015-01-27,3,M,writing,narration,"Když jsem byl ještě malý, koupila mi maminka spoustu knih v čínštině i v angličtině. Myslím, že čtení těch knih v dětství nějakým způsobem už tehdy přispělo k rozvoji mého zájmu o jazyky, a když jsem studoval na základní škole, prosil jsem maminku, aby mne zapsala kurz angličtiny do jazykové školy. Protože mne jazyky baví a protože jsem s nimi přicházel do styku už od dětství, nemám potíže se je učit."
87,C2015-WRI-3M-009-005,czech,2015-01-27,3,M,writing,narration,"Naopak, docela mne baví se cizí jazyky učit. Od základní školy do nižší střední jsem se devět let učil angličtinu. Byla to hodně dlouhá doba, a protože jsem se chtěl naučit i něco jiného, zvolil jsem si po přijetí na vyšší střední školu jako druhý jazyk francouzštinu. Vstřebávání dalšího jazyka a cizí kultury mne vzrušuje, a zároveň mne ujišťuje, že studium cizích jazyků je cesta mojí budoucnosti."
88,C2015-WRI-3M-009-006,czech,2015-01-27,3,M,writing,narration,"Nyní jsem studentem vysoké školy, studuju obor etnologie na National chengchi university. Vůbec jsem nečekal, že budu přijat na katedru etnologie, a myslel jsem si, že už možná nebudu mít příležitost učit se cizí jazyky. Naštěstí je na mojí univerzitě spousta příležitostí učit se různé jazyky, proto jsem si jako svou novou výzvu zvolil češtinu."
89,C2015-WRI-3M-009-007,czech,2015-01-27,3,M,writing,narration,"Myslel jsem si, že studium etnologie nemá s jazyky nic společného, ale k mému překvapení jsem při studiu různých kurzů zjistil, že některé z nich se jazykem do hloubky zabývají. Myslím, že pro budoucnost bude velká výhoda, že se učím cizí jazyky. Nyní mám totiž schopnost pozorovat, jak důležitou úlohu má jazyk v lidské společnosti. Díky tomuto jedinečnému pohledu se jazyk dokážu chápat mnohem uceleněji."
90,C2015-WRI-3M-010-001,czech,2015-01-27,3,M,writing,narration,"Česká republika je vnitrozemský stát, který leží ve střední Evropě a hraničí s Polskem, Německem, Rakouskem a Slovenskem, Česká republika je vyspělá země. HDP na hlavu při porovnání kupní síly byl v roce 2011. 27100 USD, což představovalo 85% průměru Evropské unie. Mezi hlavní průmyslová odvětví patří těžký a strojírenský průmysl, výroba železa a oceli."
91,C2015-WRI-3M-010-002,czech,2015-01-27,3,M,writing,narration,"Mezi hlavní zemědělské produkty patří cukrová řepa, brambory, pšenice a chmel. V době převzetí moci komunisticlou stranou v roce 1948 mělo Československo vyvážené hospodářství a bylo jednou z průmyslově nejrozvinutějších zemí na kontinentu. Po roce 1948 začala vláda klást větší důraz na těžký průmysl na úkor zemědělské produkce a spotřebitelského průmyslu a služeb."
92,C2015-WRI-3M-010-003,czech,2015-01-27,3,M,writing,narration,Mnoho významných průmyslových podniků a zahraniční obchod byly znárodněny před komunistickým převzetím moci. Znárodnění většiny maloobchodu bylo dokončeno v období 1950 - 1951. Prezidentem České republiky je Václav Klaus. Byl znovu zvolen 15. února 2008.
93,C2015-WRI-3M-010-004,czech,2015-01-27,3,M,writing,narration,"V období 1948 až 1989 se zahraniční politika Československa řídila podle politiky Sovětského svazu. Po osamostatnění se pro Česko stala integrace se Západem a západními institucemi hlavním cílem zahraniční politiky. V současné době je Česká republika členem Evropské unie, NATO, OSCE, Rady Evropy a Visegrádské skupiny."
